id,user_created_time,user,user_description,user_followers_count,user_profile_location,tweet_geo_loc,tweets,likes,time
44399149,Wed Jun 03 16:52:45 +0000 2009,RameshRaoAKS,"Presiden Pertubuhan Minda & Sosial Prihatin. 
#barisannasional 
#keluargamalaysia
#Najibrazak
#Bossku
#royalenfield
#Cfmoto650gt 

+60123560105",15219,"Petaling, Wilayah Persekutuan ",,@fmtoday Boleh Jika #Barisannasional Tadbir #Putrajaya 100% Tanpa 🐸,1,2022-05-15 08:29:04+00:00
44399149,Wed Jun 03 16:52:45 +0000 2009,RameshRaoAKS,"Presiden Pertubuhan Minda & Sosial Prihatin. 
#barisannasional 
#keluargamalaysia
#Najibrazak
#Bossku
#royalenfield
#Cfmoto650gt 

+60123560105",15219,"Petaling, Wilayah Persekutuan ",,@501Awani Malaysia Akan Bertambah Maju Jika Putrajaya diterajui Oleh #Barisannasional 100%,0,2022-05-15 08:18:59+00:00
44399149,Wed Jun 03 16:52:45 +0000 2009,RameshRaoAKS,"Presiden Pertubuhan Minda & Sosial Prihatin. 
#barisannasional 
#keluargamalaysia
#Najibrazak
#Bossku
#royalenfield
#Cfmoto650gt 

+60123560105",15219,"Petaling, Wilayah Persekutuan ",,@501Awani #BARISANNASIONAL Tewas  Yang jadi Mangsa Rakyat,1,2022-05-15 08:16:49+00:00
1256546287,Sun Mar 10 09:10:06 +0000 2013,thinalan,"National MIC Information Chief.
Tweets are my own, Retweets are not endorsed !",2581,,,"Selamat menyambut Hari Wesak 2022 kepada semua penganut beragama Buddha.

Hari Wesak menandakan tiga peristiwa pent… https://t.co/TUZao2XbDj",0,2022-05-14 14:57:54+00:00
1364907296573153283,Thu Feb 25 11:57:27 +0000 2021,LinLinPartyBebe,"Dance Fitness Party Babe.
Muse.
Writer.Motivator.Reviewer.Super Sharer.  Fundraiser. Dance Machine.
Principled Troll.
Troll Mother Bot. PureBlood.",76,Malaysia,,"Mmm CONFIRMED SAME

https://t.co/IF4c7FsreW",0,2022-05-13 17:57:43+00:00
39017635,Sun May 10 08:09:52 +0000 2009,yvonneAPY,Follower of Jesus Christ. Proverb 1:7 The fear of the Lord is the beginning of knowledge: but fools despise wisdom and instruction.,1529,Malaysia,,RT @thevibesnews: Senior lawyer and activist @Ambiga_S has issued a stern warning to @pakatanharapan_ to bring about renewal or face the bl…,0,2022-05-20 16:18:16+00:00
39017635,Sun May 10 08:09:52 +0000 2009,yvonneAPY,Follower of Jesus Christ. Proverb 1:7 The fear of the Lord is the beginning of knowledge: but fools despise wisdom and instruction.,1529,Malaysia,,@thevibesnews @Ambiga_S @pakatanharapan_ This statement does not tally with reality. Umno-PAS are led by old men &amp;… https://t.co/6y5tQA4SNF,0,2022-05-20 16:17:51+00:00
1317858078,Sun Mar 31 06:59:11 +0000 2013,McKen7ie,RESISTANCE!,541,,,@pakatanharapan_ cakap dengan jelas sebelum PRU15 akan datang sama ada nak guna pendekatan khemah besar atau tidak.… https://t.co/3mJTFautsb,0,2022-05-20 16:15:33+00:00
44399149,Wed Jun 03 16:52:45 +0000 2009,RameshRaoAKS,"Presiden Pertubuhan Minda & Sosial Prihatin. 
#barisannasional 
#keluargamalaysia
#Najibrazak
#Bossku
#royalenfield
#Cfmoto650gt 

+60123560105",15219,"Petaling, Wilayah Persekutuan ",,"Saya Akan Sertai Parti @MakkalSaktiOrg Dalam Masa Terdekat.
Misi Hebatkan Lagi Sokongan Kaum India Dan Lain2 Kepada… https://t.co/qhwPZwzWKN",1,2022-05-20 16:08:38+00:00
44399149,Wed Jun 03 16:52:45 +0000 2009,RameshRaoAKS,"Presiden Pertubuhan Minda & Sosial Prihatin. 
#barisannasional 
#keluargamalaysia
#Najibrazak
#Bossku
#royalenfield
#Cfmoto650gt 

+60123560105",15219,"Petaling, Wilayah Persekutuan ",,@MalaysiaGazette #PPBM Eloklah Kembali ke lubuk najis #Pakatanharapan,0,2022-05-20 16:03:41+00:00
1049376613110956032,Mon Oct 08 19:10:55 +0000 2018,NicnackNina,"Keluhuran Perlembagaan @ Supremacy of the Constitution

My anonymity & privacy is my right. My views are my own.",827,,,@thevibesnews @Ambiga_S @pakatanharapan_ The old man's secretary.,0,2022-05-20 16:01:05+00:00
274476430,Wed Mar 30 11:13:33 +0000 2011,rajanyucare,"...why you care...
Sinar Harian, Malay Mail, The Star, NST.. BH & HMetro next🤪🤪 - *My tweets are my own*",598,,,"RT @adzman86: Era @pakatanharapan_ memerintah Pengerusi BBC dari @KEADILAN , Dato’ @JohariAbdul5 tidak pegang apa-apa jawatan. Jadi cukup-c…",0,2022-05-20 15:42:04+00:00
941012330,Sun Nov 11 10:41:40 +0000 2012,Hafeez_77,"Papadom at its best, my own tweet is mine.",191,"Alor Star, Kedah",,RT @BitOne17: @thevibesnews @Ambiga_S @pakatanharapan_ It's daydreaming of you Amiga to daydream PH will govern this country again...dream…,0,2022-05-20 15:37:30+00:00
1444007081716031488,Fri Oct 01 18:32:05 +0000 2021,Azri_f04,"Take what you need, give back the rest",224,,,RT @masnitasha: There’s no beef among politicians 😒🤷🏼‍♀️ yg terkesan dgn PENGKHIANATAN hanya RAKYAT 🤬🤬🤬 kan @pakatanharapan_ @WongChenPKR @…,0,2022-05-20 15:29:57+00:00
1964132558,Wed Oct 16 06:21:04 +0000 2013,aliffahme,,520,This world.,,"RT @AKUANAKWATAN: Perlantikan dia sebagai duta ke indonesia , bukan shj di bantah @pakatanharapan_ malah juga di pertikaikan oleh orang @um…",0,2022-05-20 14:30:42+00:00
1422939306163724288,Wed Aug 04 15:16:36 +0000 2021,DoramanNormalah,Jangan Cakap Cikgu Tak Payung,39,,,@MissShirleyLIM @masnitasha @pakatanharapan_ @WongChenPKR @scheekeong @guanenglim @DrDzul @LiewChinTong Yakin nye k… https://t.co/xraTeonHRj,0,2022-05-20 14:15:00+00:00
2462805314,Fri Apr 25 06:49:48 +0000 2014,SSRzain,the least another 25 years.......🐅♍🇲🇾......golongan PEKERJA wajib mengetahui hak sebagai pekerja jangan lagi diperbodohkan oleh majikan rakus X beretika,368,,,RT @partneriqbal: @thevibesnews @Ambiga_S @pakatanharapan_ Always preaching without going to the ground. How do you explain najib and zahid…,0,2022-05-20 14:06:17+00:00
2462805314,Fri Apr 25 06:49:48 +0000 2014,SSRzain,the least another 25 years.......🐅♍🇲🇾......golongan PEKERJA wajib mengetahui hak sebagai pekerja jangan lagi diperbodohkan oleh majikan rakus X beretika,368,,,"@partneriqbal @thevibesnews @Ambiga_S @pakatanharapan_ hubris depa ni, ingat yg tentukan siapa menang PRU kerusi urban agaknya",0,2022-05-20 14:05:15+00:00
3112038288,Sat Mar 28 03:51:23 +0000 2015,En_Blue_Bird,"Encik security. Remaja purba yg baru ber twitter. Bahasa tanpa baju. Suka like, Benci block.. Pandangan peribadi. Security kais pagi makan malam
#mohonterasa",2668,"Kuala Lumpur, Wilayah Persekut",,Klo Mahathir jadi PM @pakatanharapan_ memey benda ni tak mustahil berlaku. https://t.co/xEadOm1ZiG,1,2022-05-20 13:57:03+00:00
1030874012,Sun Dec 23 16:20:30 +0000 2012,Jintaijuu892111,,59,,,@hafezalmohd @fmtoday @IsmailSabri60 @pakatanharapan_ @partimuda @PejuangRasmi @IsmailSabri60 Mail Bera pohon jelas… https://t.co/7z4lbMNuWE,0,2022-05-20 13:55:57+00:00
610439794,Sun Jun 17 02:17:24 +0000 2012,AKUANAKWATAN,"Anak Watan Jati @ Tanah Melayu 
Ahlul Sunnah Wal Jamaah
Musuh aku adalah semua yang memusuhi Sunnah Wal Jamaah dan puak2 Anti Islam Anti Melayu Anti Raja Melayu",4153,Malaysia,,Patutlah @pakatanharapan_ bantah akta katak https://t.co/D3hxMhbkUD,6,2022-05-20 13:52:24+00:00
1503393058968113153,Mon Mar 14 15:30:41 +0000 2022,MissShirleyLIM,"Democracy is being allowed to vote for the candidate you dislike least-R.Byrne-
Twit i semua pertanyaan tau, klu i terlupa letak tanda soal tu maaf eh.",35,,,@DoramanNormalah @masnitasha @pakatanharapan_ @WongChenPKR @scheekeong @guanenglim @DrDzul @LiewChinTong But we hav… https://t.co/90pT1SFh6q,0,2022-05-20 13:23:57+00:00
1503393058968113153,Mon Mar 14 15:30:41 +0000 2022,MissShirleyLIM,"Democracy is being allowed to vote for the candidate you dislike least-R.Byrne-
Twit i semua pertanyaan tau, klu i terlupa letak tanda soal tu maaf eh.",35,,,"@masnitasha @pakatanharapan_ &amp; they claimed UMNONAJIB punya medsoc lagi meriah, i dunno how they define meriah.. ai… https://t.co/fZqmCVFf01",2,2022-05-20 13:13:14+00:00
610439794,Sun Jun 17 02:17:24 +0000 2012,AKUANAKWATAN,"Anak Watan Jati @ Tanah Melayu 
Ahlul Sunnah Wal Jamaah
Musuh aku adalah semua yang memusuhi Sunnah Wal Jamaah dan puak2 Anti Islam Anti Melayu Anti Raja Melayu",4153,Malaysia,,"Perlantikan dia sebagai duta ke indonesia , bukan shj di bantah @pakatanharapan_ malah juga di pertikaikan oleh ora… https://t.co/bGIncPIow5",1,2022-05-20 13:07:43+00:00
1440928222636433409,Thu Sep 23 06:37:46 +0000 2021,blackdogcute,"pembenci tegar pas ,pembenci korupsi  (AI hrs)✊💪 
we love be end 4ever😘😘

  rinduzamanph rindu bethol zaman ph. 😢 flexible asal dacing gerenti kencing🤟",162,,,"RT @adzman86: Era @pakatanharapan_ memerintah Pengerusi BBC dari @KEADILAN , Dato’ @JohariAbdul5 tidak pegang apa-apa jawatan. Jadi cukup-c…",0,2022-05-20 12:36:22+00:00
2270459545,Tue Dec 31 14:47:52 +0000 2013,masnitasha,"furry loving, appreciate good things in life",132,,,"Ada yg kata @pakatanharapan_ is losing out on socmed war against BN/UMNO.  I just wanna ask, do u guys really thk P… https://t.co/LMGnKXqTFz",3,2022-05-20 12:29:29+00:00
1956391519,Sat Oct 12 10:39:07 +0000 2013,hafezalmohd,,38,KualaLumpurMalaysia,,@fmtoday Berapa bnyk punahsihat pm ada @IsmailSabri60 berapa puluh ribu seorang punahsihat tu di bayar sebulan dan… https://t.co/LI5u2H1PiH,1,2022-05-20 12:12:02+00:00
1043154839251738627,Fri Sep 21 15:07:49 +0000 2018,4thepeople15,foodie #dotherightthings! Facts don’t lie.,638,Malaysia,,@hwabeng @pakatanharapan_ signed MOU for racists to gain power!,0,2022-05-20 12:01:34+00:00
1043154839251738627,Fri Sep 21 15:07:49 +0000 2018,4thepeople15,foodie #dotherightthings! Facts don’t lie.,638,Malaysia,,@fmtoday Expertise in talking nonsense and racism! @IsmailSabri60 @PNRasmiMY @barisanasional @pakatanharapan_ signe… https://t.co/pt6Pg2f5AP,0,2022-05-20 12:00:49+00:00
1422939306163724288,Wed Aug 04 15:16:36 +0000 2021,DoramanNormalah,Jangan Cakap Cikgu Tak Payung,39,,,@masnitasha @pakatanharapan_ @WongChenPKR @scheekeong @guanenglim @DrDzul @LiewChinTong Tulah orang politik ..tu yg… https://t.co/kfzod4Z0yA,2,2022-05-20 11:49:30+00:00
1043154839251738627,Fri Sep 21 15:07:49 +0000 2018,4thepeople15,foodie #dotherightthings! Facts don’t lie.,638,Malaysia,,The comedian PM almost missed the photo session and almost lost his way because he can’t read English?… https://t.co/GlEZAaVROn,0,2022-05-20 11:07:09+00:00
1393008350678249473,Fri May 14 01:01:38 +0000 2021,JoeLabu311,Saya Suka Kayuh,3,,,@adzman86 @pakatanharapan_ @KEADILAN @JohariAbdul5 Sibuk dgn jawatan bukan nak pikir nak maju taraf hidup rakyat yg… https://t.co/9otGbnjjW2,0,2022-05-20 10:36:11+00:00
1068473326195027968,Fri Nov 30 11:54:27 +0000 2018,nzri15,,0,,,@adzman86 @pakatanharapan_ @KEADILAN @JohariAbdul5 Buang saja dia dari jadi Pengerusi BBC habis cerita ..alasan mengarut,0,2022-05-20 10:10:28+00:00
990661772,Wed Dec 05 10:38:57 +0000 2012,romyizrilsyairi,,80,,,@RameshRaoAKS @BNrasmi @BNCommsOfficial @pakatanharapan_ @KEADILAN @PartiAmanah @dapperak Dh tentu tu kickback sbb… https://t.co/0ZQ7PcO3pU,0,2022-05-20 10:06:05+00:00
752611141,Sun Aug 12 06:35:37 +0000 2012,KhaiMayLoh,,64,Pulau Pinang,,"RT @NgaKorMing: Every day DAP PERAK is on the ground serving the rakyat without fail. We care, we serve and we deliver. ♥️#MajuBersamaHarap…",0,2022-05-20 09:58:24+00:00
2210588498,Sat Nov 23 12:21:57 +0000 2013,rowanromano,,586,seremban,,"RT @NgaKorMing: Every day DAP PERAK is on the ground serving the rakyat without fail. We care, we serve and we deliver. ♥️#MajuBersamaHarap…",0,2022-05-20 09:45:50+00:00
173388320,Sun Aug 01 09:47:35 +0000 2010,Sadbrain,,264,TEMERLOH,,@partneriqbal @TockWai @thevibesnews @Ambiga_S @pakatanharapan_ MONEY,0,2022-05-20 09:39:12+00:00
1287960447564394497,Tue Jul 28 03:58:08 +0000 2020,Muhamad90367929,im here for news,0,,,@adzman86 @pakatanharapan_ @KEADILAN @JohariAbdul5 Kalau kau Menteri Bodoh jgn lah beritahu semua orang,0,2022-05-20 09:35:44+00:00
1125402921682649088,Mon May 06 14:12:20 +0000 2019,TockWai,macai,255,,,RT @waiming81519502: @partneriqbal @thevibesnews @Ambiga_S @pakatanharapan_ Ambiga works for DrM. I hope Malaysians will realize that she i…,0,2022-05-20 09:35:12+00:00
1125402921682649088,Mon May 06 14:12:20 +0000 2019,TockWai,macai,255,,,RT @partneriqbal: @thevibesnews @Ambiga_S @pakatanharapan_ Always preaching without going to the ground. How do you explain najib and zahid…,0,2022-05-20 09:35:10+00:00
2270459545,Tue Dec 31 14:47:52 +0000 2013,masnitasha,"furry loving, appreciate good things in life",132,,,There’s no beef among politicians 😒🤷🏼‍♀️ yg terkesan dgn PENGKHIANATAN hanya RAKYAT 🤬🤬🤬 kan @pakatanharapan_… https://t.co/XYpxXtUezQ,4,2022-05-20 09:12:26+00:00
1271645864176410624,Sat Jun 13 03:30:06 +0000 2020,themediaxpress,"Themediaxpress is a web design, SEO and information system solution. We also provides marketing research and consultation",177,"Kuala Lumpur, Malaysia",,@RameshRaoAKS @BNrasmi @BNCommsOfficial @pakatanharapan_ @KEADILAN @PartiAmanah @dapperak Apa2 pemberian tanpa resi… https://t.co/mb8ZcbdaSs,1,2022-05-20 08:30:21+00:00
1238492488483999745,Fri Mar 13 15:50:07 +0000 2020,memejk888,"Hi, welcome to Twitterjaya! Meme here. Interested in Malaysian politics. Hoping for a better Malaysia always",63,Kuala Lumpur Federal Territory,,RT @thevibesnews: Senior lawyer and activist @Ambiga_S has issued a stern warning to @pakatanharapan_ to bring about renewal or face the bl…,0,2022-05-20 08:23:39+00:00
1486737444246458371,Thu Jan 27 16:27:28 +0000 2022,BoyChan1238,,34,,,@adzman86 @pakatanharapan_ @KEADILAN @JohariAbdul5 Mcm ni la level menteri di negara kita. Malaysia boleh.,0,2022-05-20 08:21:22+00:00
