id,user_created_time,user,user_description,user_followers_count,user_profile_location,tweet_geo_loc,tweets,likes,time
1279675811650363398,Sun Jul 05 07:17:59 +0000 2020,Nastro75,"When it's Over,Leave..Don't Continue Watering A Dead Flower.",99,"Ulu Langat, Selangor",,"@mkini_bm Letak jwtan setelah hampir nk PRU15..hmm,tepukkk.
@MalaysiaPMO @MYParlimen @pakatanharapan_ @PPBMofficial… https://t.co/O2hWIrq2VC",0,2022-05-26 03:37:50+00:00
908559933662126080,Fri Sep 15 05:15:43 +0000 2017,TokDaddy69,"I am 🇲🇾, I ❤️ 🇵🇸
I am #coinhunter #coincollector 💋💋",1242,"Kuala Lumpur, Malaysia 🇲🇾",,RT @are_rane: @Azharud37054164 @pakatanharapan_ @dapmalaysia @SukmawatiIsmail @teresakok @aRRy_MaMaK @ShariAwang4 @BanulataDava @HamdanRuku…,0,2022-05-26 03:33:04+00:00
1279675811650363398,Sun Jul 05 07:17:59 +0000 2020,Nastro75,"When it's Over,Leave..Don't Continue Watering A Dead Flower.",99,"Ulu Langat, Selangor",,@mkini_bm Perhatian Bangsa Ampang..pastikan dihumban @zuraida_my &amp; #klusterkatak pada PRU15..!! Bangsa Ampang tak p… https://t.co/Ws6AjMkknH,12,2022-05-26 03:17:49+00:00
413821432,Wed Nov 16 09:11:11 +0000 2011,PGeorge9601,,62,,,"@MSabu_Official @anthonyloke @anwaribrahim
@SyedSaddiq @mohdshafieapdal @AbgJohariOpeng
@weekasiongmp… https://t.co/B5u2nc6qFD",0,2022-05-26 03:09:05+00:00
1349654112007282688,Thu Jan 14 09:46:37 +0000 2021,RazakKim,"Marine Biology Student 🐢🐬🦈
Ocean warrior 🌊
 If you’re not adding value, you’re adding noise. Thank you in advance.",1669,Kuala Lumpur,,#PAS president Abdul Hadi Awang has taken a jab at the idea of cooperating under #PakatanHarapan’s ‘big tent’ which… https://t.co/DM28IFsruE,0,2022-05-26 02:45:31+00:00
508382370,Wed Feb 29 04:49:30 +0000 2012,Serindikcom,Tembak menembak apa saja/mana saja tak kira ketika...,243,KuliMali,,@adzman86 @pakatanharapan_ Yang nie sapa pulak ...bukan pemimpin PKR kaa https://t.co/ERSPt1oI0X,1,2022-05-26 02:27:39+00:00
610439794,Sun Jun 17 02:17:24 +0000 2012,AKUANAKWATAN,"Anak Watan Jati @ Tanah Melayu 
Ahlul Sunnah Wal Jamaah
Musuh aku adalah semua yang memusuhi Sunnah Wal Jamaah dan puak2 Anti Islam Anti Melayu Anti Raja Melayu",4167,Malaysia,,Sejarah hitam negara yg dicemar bangsat @dapmalaysia @pakatanharapan_ @chedetofficial @MuhyiddinYassin https://t.co/kmuSehFOlR,30,2022-05-26 02:10:23+00:00
1435116888678289408,Tue Sep 07 05:45:43 +0000 2021,long_cokeng77,"Esok belum tentu hidup,mati itu pasti!",2,,,@NgaKorMing @dapmalaysia @pakatanharapan_ Pi mampus la puak2 pH dap anjing,0,2022-05-26 02:09:42+00:00
273738418,Tue Mar 29 02:18:14 +0000 2011,melayu69,,159,Selangor,,@Ayahanda_MD @umnoonline @Alamurni @bossku_team @fikhwanBait @Bossbm17 @Hanafiah67 @HamdanRukun @1rmf5 @zlk69… https://t.co/60RxaZNdtr,0,2022-05-26 01:51:40+00:00
1069920690134896640,Tue Dec 04 11:45:45 +0000 2018,mzhan1411,.,50,,,"@Edie57929225 nampaknya umno akan menang besar dalam pru15 nanti..sekian dari rakyat@pengundi

cc @pakatanharapan_",2,2022-05-26 01:43:25+00:00
830974817369104384,Mon Feb 13 03:00:10 +0000 2017,arifsetia2013d,"If Human Was Meant For The World, GOD Wont Let Us Die!/Kalau Dunia Dijadikan Untuk Manusia, Tuhan Takkan Matikan Kita!",6176,Kuala Lumpur Federal Territory,,RT @AzlamIshkandar: @arifsetia2013d @pakatanharapan_ @anwaribrahim @rafiziramli 100% setuju...,0,2022-05-26 01:39:04+00:00
2604380232,Sat Jul 05 00:18:42 +0000 2014,shiafiku,Kleptocracy is a government whose corrupt leaders use political power to appropriate the wealth of their nation #kerajaangagal #ayuhmalaysia,351,"Selangor, Malaysia",,RT @daddyalham: @adzman86 @pakatanharapan_ Kesian dgn @mujahidrawa tp apakan daya ultra melayu tetap akan salahkan mujahid. Sabar banyak2 la,0,2022-05-26 01:20:07+00:00
1320719761,Mon Apr 01 16:44:13 +0000 2013,AzlamIshkandar,AME Engineer Consultant,124,,,@arifsetia2013d @pakatanharapan_ @anwaribrahim @rafiziramli 100% setuju...,1,2022-05-26 01:06:50+00:00
1314842915936501760,Sat Oct 10 08:19:33 +0000 2020,YBVEERAPAN,"YB TUAN VEERAPAN A/L SUPERAMANIAM Pengerusi Jawatankuasa Bertindak Kesihatan, Alam Sekitar, Koperasi dan Kepenggunaan EXCO & ADUN Repah Tampin Negeri Sembilan",72,Negeri sembilan,,Yes. The supply of the chicken in Negeri sembilan has stabilised !! #YBVEERAPAN #DAP #PH #Harapan #PakatanHarapan https://t.co/koWzyRqlzs,3,2022-05-26 01:00:33+00:00
345923382,Sun Jul 31 12:07:34 +0000 2011,mfahmifaris,Don’t take life too seriously. You’ll never get out of it alive.,334,"Damansara, Selangor",,"RT @NgaKorMing: Steal an Apple, you are a thief. Steal a government, you are a statesmen. Deep. Very deep. #BangkitBersama #DemiMalaysia @p…",0,2022-05-26 01:00:13+00:00
1518560822,Sat Jun 15 06:08:10 +0000 2013,pedang_abata12,chemical PEng,4246,Paka Terengganu,,@adzman86 @pakatanharapan_ Ingat tu. Pemimpin PH semua suci bersih 🤣🤣👍🏻,0,2022-05-26 00:37:47+00:00
1524568000573046785,Thu May 12 01:52:02 +0000 2022,CrimsRallOver,Grateful,32,,,"@michellengms Old Man fed dedak, and now generations to come are going to pay dearly!!
@pakatanharapan_ is actually… https://t.co/SKxkfJqUsu",0,2022-05-26 00:30:22+00:00
1143318109136101376,Tue Jun 25 00:40:53 +0000 2019,scrome78,Mati biar bermaruah hidup jangan dijajah ....,690,"Selangor, Malaysia",,RT @RameshRaoAKS: @fmtoday #PRU15 Puak Hancing 🐷 #Pakatanharapan Akan Terkubur!!,0,2022-05-25 23:57:37+00:00
1341244659796910080,Tue Dec 22 04:50:33 +0000 2020,Azharud37054164,Tak suka yg suka maki hamun Tak suka yg tk Tau nk berhemah Tak suka pada yg suka Melayu yg suka di jajah cina. tweet Aku suara aku! bkn suara dibayar,103,,,RT @NazzirHussain: @ElCapitano126 @Azharud37054164 @pakatanharapan_ @dapmalaysia @SukmawatiIsmail @teresakok @aRRy_MaMaK @ShariAwang4 @Banu…,0,2022-05-25 23:38:14+00:00
1440300451719643151,Tue Sep 21 13:02:58 +0000 2021,EmbunMa27420926,,837,,,@NazzirHussain @ShariAwang4 @Azharud37054164 @pakatanharapan_ @dapmalaysia @SukmawatiIsmail @teresakok @aRRy_MaMaK… https://t.co/ZVlnEL2S6k,2,2022-05-25 23:30:40+00:00
1964132558,Wed Oct 16 06:21:04 +0000 2013,aliffahme,,528,This world.,,RT @AKUANAKWATAN: @NgaKorMing @dapmalaysia @pakatanharapan_ for chinese to chinese from chinese ....,0,2022-05-25 23:24:07+00:00
489088663,Sat Feb 11 05:12:46 +0000 2012,NazzirHussain,,3023,"Perak, Malaysia",,@EmbunMa27420926 @ShariAwang4 @Azharud37054164 @pakatanharapan_ @dapmalaysia @SukmawatiIsmail @teresakok… https://t.co/Tbc5yGdQpJ,5,2022-05-25 23:22:33+00:00
1440300451719643151,Tue Sep 21 13:02:58 +0000 2021,EmbunMa27420926,,837,,,@ShariAwang4 @Azharud37054164 @pakatanharapan_ @dapmalaysia @SukmawatiIsmail @teresakok @aRRy_MaMaK @BanulataDava… https://t.co/FVxP7WjlxT,4,2022-05-25 23:20:57+00:00
588862033,Thu May 24 05:29:26 +0000 2012,pagoh79,me and myself,40,kuala lumpur,,"RT @max_heguy: @NgaKorMing @dapmalaysia @pakatanharapan_ The right caption for this picture 'from the chinese, by the chinese and for the c…",0,2022-05-25 23:17:18+00:00
1270199507003703297,Tue Jun 09 03:42:49 +0000 2020,ShariAwang4,Semuanya tak 🆗,804,Kg Orang Tak Puasa,,@EmbunMa27420926 @Azharud37054164 @pakatanharapan_ @dapmalaysia @SukmawatiIsmail @teresakok @aRRy_MaMaK… https://t.co/NnhFO5zHSr,6,2022-05-25 23:16:33+00:00
1956391519,Sat Oct 12 10:39:07 +0000 2013,hafezalmohd,,41,KualaLumpurMalaysia,,@NgaKorMing Geng umno n pas n bersatu still ngookkk sampai bila2...masih ada penyokong yg bebal sokong mereka ni da… https://t.co/z284yli4W6,0,2022-05-25 23:10:03+00:00
1440300451719643151,Tue Sep 21 13:02:58 +0000 2021,EmbunMa27420926,,837,,,@Azharud37054164 @pakatanharapan_ @dapmalaysia @SukmawatiIsmail @teresakok @aRRy_MaMaK @ShariAwang4 @BanulataDava… https://t.co/yXRttNoAu4,3,2022-05-25 23:04:56+00:00
2368489610,Sun Mar 02 07:27:58 +0000 2014,window0048,"AMALAN HARIAN MENJEMPUT REZEKI

1. Istighfar

2. Selawat

3. Zikir - Asma UlHusna dan Allahu Rabbi

4. Solat Dhuha 

5. Alfatihah",5,,,@adzman86 @pakatanharapan_ Pecacai² yang percaya dengan fitnah siap tukar nama Mujahid jadi MUJAHAT. Ada seorang  l… https://t.co/nUIUEn4Bad,1,2022-05-25 23:03:11+00:00
1529341133179875329,Wed May 25 05:59:02 +0000 2022,daud_mizi,,1,,,RT @MynameisIzat: @adzman86 @pakatanharapan_ Tunggu si katek ni mohon maaf. https://t.co/cE85fH4BCV,0,2022-05-25 23:01:08+00:00
1270199507003703297,Tue Jun 09 03:42:49 +0000 2020,ShariAwang4,Semuanya tak 🆗,804,Kg Orang Tak Puasa,,@Azharud37054164 @are_rane @pakatanharapan_ @dapmalaysia @SukmawatiIsmail @teresakok @aRRy_MaMaK @BanulataDava… https://t.co/ZdkoLJFzAk,1,2022-05-25 22:59:37+00:00
489088663,Sat Feb 11 05:12:46 +0000 2012,NazzirHussain,,3023,"Perak, Malaysia",,@ElCapitano126 @Azharud37054164 @pakatanharapan_ @dapmalaysia @SukmawatiIsmail @teresakok @aRRy_MaMaK @ShariAwang4… https://t.co/kthrIbHedh,6,2022-05-25 22:57:54+00:00
1258041817456504836,Wed May 06 14:32:18 +0000 2020,Fareast06877869,"Adventurer
#YNWA
Adventurer",67,,,RT @MynameisIzat: @adzman86 @pakatanharapan_ Tunggu si katek ni mohon maaf. https://t.co/cE85fH4BCV,0,2022-05-25 22:57:50+00:00
489088663,Sat Feb 11 05:12:46 +0000 2012,NazzirHussain,,3023,"Perak, Malaysia",,RT @ElCapitano126: @Azharud37054164 @pakatanharapan_ @dapmalaysia @SukmawatiIsmail @teresakok @aRRy_MaMaK @ShariAwang4 @BanulataDava @Hamda…,0,2022-05-25 22:55:54+00:00
967035024380850177,Fri Feb 23 13:54:51 +0000 2018,sharkshaz,,6,Malaysia,,@adzman86 @pakatanharapan_ Padan muka orang Melayu Islam.. umnobn buat fitnah terus percaya,1,2022-05-25 22:27:21+00:00
1020546450684489728,Sat Jul 21 05:50:09 +0000 2018,kkimmyo,,61,my,,"RT @max_heguy: @NgaKorMing @dapmalaysia @pakatanharapan_ The right caption for this picture 'from the chinese, by the chinese and for the c…",0,2022-05-25 21:13:58+00:00
107887553,Sun Jan 24 03:06:11 +0000 2010,Urangsabah,"Product of the 60s, Built to Last. A Simple Sabahan Malaysian with no political affiliation born b4 Malaysia came 2b. A Catholic and Proud.",3477,"Kota Kinabalu, Sabah",,@AkuSabah @MasidiM @SabahInfo @KKCity @501Awani @SabahOnBorneo @sabahmajujaya @MusaHjAman @likas_official… https://t.co/awA6J6vOQV,1,2022-05-25 21:08:07+00:00
1341244659796910080,Tue Dec 22 04:50:33 +0000 2020,Azharud37054164,Tak suka yg suka maki hamun Tak suka yg tk Tau nk berhemah Tak suka pada yg suka Melayu yg suka di jajah cina. tweet Aku suara aku! bkn suara dibayar,103,,,RT @are_rane: @Azharud37054164 @pakatanharapan_ @dapmalaysia @SukmawatiIsmail @teresakok @aRRy_MaMaK @ShariAwang4 @BanulataDava @HamdanRuku…,0,2022-05-25 18:13:17+00:00
1341244659796910080,Tue Dec 22 04:50:33 +0000 2020,Azharud37054164,Tak suka yg suka maki hamun Tak suka yg tk Tau nk berhemah Tak suka pada yg suka Melayu yg suka di jajah cina. tweet Aku suara aku! bkn suara dibayar,103,,,RT @ElCapitano126: @Azharud37054164 @pakatanharapan_ @dapmalaysia @SukmawatiIsmail @teresakok @aRRy_MaMaK @ShariAwang4 @BanulataDava @Hamda…,0,2022-05-25 18:10:57+00:00
1446122791829336076,Thu Oct 07 14:39:06 +0000 2021,samerisalleh,,14,,,@adzman86 @pakatanharapan_ PH... menang sorak... kampung tergadai...,0,2022-05-25 16:33:46+00:00
1433374238237343746,Thu Sep 02 10:21:02 +0000 2021,MFYusoff,Golf,192,"Kuala Lumpur City, Kuala Lumpu",,@Nastro75 @RaviChander0670 @mkini_bm @umnoonline @DrZahidHamidi @PASMALAYSIA @pakatanharapan_ @PejuangRasmi… https://t.co/h2QUZYWiiK,0,2022-05-25 16:15:59+00:00
44399149,Wed Jun 03 16:52:45 +0000 2009,RameshRaoAKS,"Presiden Pertubuhan Minda & Sosial Prihatin. 
#barisannasional 
#keluargamalaysia
#Najibrazak
#Bossku
#royalenfield
#Cfmoto650gt 

+60123560105",15216,"Petaling, Wilayah Persekutuan ",,@fmtoday Only fools n idiots will believe in #Pakatanharapan,1,2022-05-25 16:15:18+00:00
44399149,Wed Jun 03 16:52:45 +0000 2009,RameshRaoAKS,"Presiden Pertubuhan Minda & Sosial Prihatin. 
#barisannasional 
#keluargamalaysia
#Najibrazak
#Bossku
#royalenfield
#Cfmoto650gt 

+60123560105",15216,"Petaling, Wilayah Persekutuan ",,@fmtoday Nak kencing APA lagi oi ?? Rakyat dah sedar siapa barua2 Pembohong #Pakatanharapan,1,2022-05-25 16:14:26+00:00
44399149,Wed Jun 03 16:52:45 +0000 2009,RameshRaoAKS,"Presiden Pertubuhan Minda & Sosial Prihatin. 
#barisannasional 
#keluargamalaysia
#Najibrazak
#Bossku
#royalenfield
#Cfmoto650gt 

+60123560105",15216,"Petaling, Wilayah Persekutuan ",,"@fmtoday Zaman 🐷🐷🐷 #Pakatanharapan,Dengan Rm50 penuh 1 troli !!
@dapperak",1,2022-05-25 15:53:29+00:00
944448516914479105,Sat Dec 23 06:04:08 +0000 2017,ElCapitano126,Live life to the fullest,160,,,@Azharud37054164 @pakatanharapan_ @dapmalaysia @SukmawatiIsmail @teresakok @aRRy_MaMaK @ShariAwang4 @BanulataDava… https://t.co/Myche5ys5Q,8,2022-05-25 15:52:53+00:00
944448516914479105,Sat Dec 23 06:04:08 +0000 2017,ElCapitano126,Live life to the fullest,160,,,"RT @Azharud37054164: Participate in Bigo u get paid, CAI participate as cytro PH gets paid... No more BERSIH... so this is another way to k…",0,2022-05-25 15:50:16+00:00
332325881,Sat Jul 09 16:12:03 +0000 2011,halalmartmy,Food Traceability Solutions Provider,576,Malaysia,,@adzman86 @pakatanharapan_ Boleh jadi modal kempen PRU akan datang bahawa umno/BN pemfitnah tegar PH.,0,2022-05-25 15:28:18+00:00
1341244659796910080,Tue Dec 22 04:50:33 +0000 2020,Azharud37054164,Tak suka yg suka maki hamun Tak suka yg tk Tau nk berhemah Tak suka pada yg suka Melayu yg suka di jajah cina. tweet Aku suara aku! bkn suara dibayar,103,,,@are_rane @pakatanharapan_ @dapmalaysia @SukmawatiIsmail @teresakok @aRRy_MaMaK @ShariAwang4 @BanulataDava… https://t.co/RQmjdfwvgq,5,2022-05-25 14:36:27+00:00
881191209879838720,Sat Jul 01 16:42:10 +0000 2017,intel505,,56,Wilayah Persekutuan Kuala Lump,,@NgaKorMing @dapmalaysia @pakatanharapan_ Better Malaysia tp dlm dua2 gambar satu kaum jer. Itulah maksud tersirat.,0,2022-05-25 14:31:45+00:00
1214744347024842752,Wed Jan 08 03:03:28 +0000 2020,cedric_yhy,Live life to the max,27,,,"@adzman86 @iskandarfareez @pakatanharapan_ bagi mereka, berbaloi fitnah sbb penyokong mereka dah percaya",0,2022-05-25 14:08:45+00:00
1345226762779721728,Sat Jan 02 04:34:17 +0000 2021,CinaTanah,Conservative,1,,,@NgaKorMing @dapmalaysia @pakatanharapan_ For better malaysia or for better cina?  Komunis!,1,2022-05-25 13:59:23+00:00
152554697,Sun Jun 06 07:26:48 +0000 2010,zee_yusoff,The Parliament of Tweets 🏴,578,Sandakan,,@adzman86 @pakatanharapan_ Please continue the summon,1,2022-05-25 13:58:01+00:00
1470405432736817157,Mon Dec 13 14:49:25 +0000 2021,feraaldha,Jangan sekali-kali percaya kepada serigala yang manja,60,,,@adzman86 @MatthewShanmu10 @pakatanharapan_ @Zackrie1311,4,2022-05-25 13:20:04+00:00
781493390,Sun Aug 26 02:05:36 +0000 2012,jatetino12,,68,,,@adzman86 @pakatanharapan_ Cytro ph lemah..menteri komunikasi celaru..so communication tak sampai..org kampong mela… https://t.co/PBsHVVXy1Y,0,2022-05-25 12:58:58+00:00
610439794,Sun Jun 17 02:17:24 +0000 2012,AKUANAKWATAN,"Anak Watan Jati @ Tanah Melayu 
Ahlul Sunnah Wal Jamaah
Musuh aku adalah semua yang memusuhi Sunnah Wal Jamaah dan puak2 Anti Islam Anti Melayu Anti Raja Melayu",4167,Malaysia,,"@demikebenaran Puak² @PPBMofficial sama shj dgn @pakatanharapan_ , kuat menipu , kencing dan perbodohkan rakyat [ma… https://t.co/QWhGcv6xho",1,2022-05-25 12:43:02+00:00
2270459545,Tue Dec 31 14:47:52 +0000 2013,masnitasha,"furry loving, appreciate good things in life",131,,,@Kenneth80216807 @dririshsea @tzafrul_aziz We care Ken 😉 both are @pakatanharapan_ ‘s seats.  We need to make sure… https://t.co/fUmK41FLag,1,2022-05-25 12:39:24+00:00
2477753090,Mon May 05 03:26:02 +0000 2014,faizal3980,#INILAHMASANYA,343,"Tumpat, Kelantan",,"RT @SuaraBiasa: Proton telah dijual kpd China - Atok kata
BR1M itu rasuah - Atok kata 

Kalian @pakatanharapan_ punyalah bodoh percaya kan?…",0,2022-05-25 12:36:08+00:00
830974817369104384,Mon Feb 13 03:00:10 +0000 2017,arifsetia2013d,"If Human Was Meant For The World, GOD Wont Let Us Die!/Kalau Dunia Dijadikan Untuk Manusia, Tuhan Takkan Matikan Kita!",6176,Kuala Lumpur Federal Territory,,RT @yusriabd1509: @arifsetia2013d @pakatanharapan_ @anwaribrahim @rafiziramli Terbaik sahabat 👍👍👍,0,2022-05-25 12:35:54+00:00
92543522,Wed Nov 25 15:19:43 +0000 2009,kumaressan,"I design & build machines | Love motorsports especially MotoGP, F1, WEC & WRC | Track Cycling | Love engineering and design | 🇲🇾",51,"Kuala Lumpur, Malaysia",,@adzman86 @pakatanharapan_ Tapi sign MoU dengan PM Umno-BN boleh https://t.co/rCxWy0nB5I,3,2022-05-25 12:33:31+00:00
1331031800,Sat Apr 06 08:11:54 +0000 2013,are_rane,fuck em'.. fuck em' all..,389,madagascar,,@Azharud37054164 @pakatanharapan_ @dapmalaysia @SukmawatiIsmail @teresakok @aRRy_MaMaK @ShariAwang4 @BanulataDava… https://t.co/LSRrZGeY8K,6,2022-05-25 12:20:38+00:00
1438232708,Sat May 18 12:12:41 +0000 2013,yusriabd1509,,50,,,@arifsetia2013d @pakatanharapan_ @anwaribrahim @rafiziramli Terbaik sahabat 👍👍👍,1,2022-05-25 12:07:28+00:00
1279675811650363398,Sun Jul 05 07:17:59 +0000 2020,Nastro75,"When it's Over,Leave..Don't Continue Watering A Dead Flower.",99,"Ulu Langat, Selangor",,@adzman86 @pakatanharapan_ Tnggu bila PRU makin dkt..hilang dh laungan #keluargamalaysia sbb biasanya @umnoonline &amp;… https://t.co/iPDstcRv5k,6,2022-05-25 11:59:49+00:00
1462643587011649537,Mon Nov 22 04:46:33 +0000 2021,faisal_mn_,"🏴 “Cold be hand and heart and bone, Cold be travelers far from home”",166,,,RT @uzirazo3174: @adzman86 @pakatanharapan_ Allah dh tunjuk siapa PASUmno sebenarnya...kaki hasut dan fitnah...,0,2022-05-25 11:45:23+00:00
2841985908,Mon Oct 06 05:42:51 +0000 2014,uzirazo3174,,278,,,@adzman86 @pakatanharapan_ Allah dh tunjuk siapa PASUmno sebenarnya...kaki hasut dan fitnah...,3,2022-05-25 11:34:45+00:00
484683379,Mon Feb 06 11:23:55 +0000 2012,EncikAngkasawan,Tolak Pengkhianat Pada GE15,2026,"Kota Tinggi, Johor",,@adzman86 @pakatanharapan_ Kalau dia kena bayar saman mana nk korek duit.. anak-anak dia dh la belajar tinggi2 haha bnyk pakai duit woihh,0,2022-05-25 11:24:36+00:00
830974817369104384,Mon Feb 13 03:00:10 +0000 2017,arifsetia2013d,"If Human Was Meant For The World, GOD Wont Let Us Die!/Kalau Dunia Dijadikan Untuk Manusia, Tuhan Takkan Matikan Kita!",6176,Kuala Lumpur Federal Territory,,80% (UNDI 18) PENGUNDI MUDA BERSEMANGAT UNTUK MENGUNDI! HAMPIR KESEMUA PENGUNDI MUDA ADA SMARTPHONE/IPHONE! ADAKAH… https://t.co/0CdzjG8QAR,2,2022-05-25 11:05:51+00:00
561135477,Mon Apr 23 11:36:09 +0000 2012,amirulhafizat91,"Be amazing. Be good. Be pretty. Be strong. Be smart. Be cool. But the most important thing is, be yourself.",155,Penang | Terengganu,,@adzman86 @pakatanharapan_ dah kantoi pon media PH tak clearkan dan spread . mcm mana lah rakyat nak tahu . takkan… https://t.co/EkdLzZANeI,5,2022-05-25 11:00:57+00:00
797738845,Sun Sep 02 07:27:47 +0000 2012,mohamadmuzaffar,time is running out,527,,,"RT @NgaKorMing: Steal an Apple, you are a thief. Steal a government, you are a statesmen. Deep. Very deep. #BangkitBersama #DemiMalaysia @p…",0,2022-05-25 10:48:33+00:00
44399149,Wed Jun 03 16:52:45 +0000 2009,RameshRaoAKS,"Presiden Pertubuhan Minda & Sosial Prihatin. 
#barisannasional 
#keluargamalaysia
#Najibrazak
#Bossku
#royalenfield
#Cfmoto650gt 

+60123560105",15216,"Petaling, Wilayah Persekutuan ",,@501Awani Jangan Tersilap undi Puak Hancing Dan Kencing #Pakatanharapan!! Undilah Barisannasional Demi Untuk Kebaikkan Negara,0,2022-05-25 10:48:31+00:00
1415075168,Thu May 09 09:31:01 +0000 2013,botakdelejen,💙,400,Penang,,RT @MynameisIzat: @adzman86 @pakatanharapan_ Tunggu si katek ni mohon maaf. https://t.co/cE85fH4BCV,0,2022-05-25 10:45:24+00:00
3336878719,Tue Aug 25 11:31:27 +0000 2015,AwatifWardina,"USIMian 1st Bacth 
Ore Klate Rakyat Malaysia",166,,,@adzman86 @pakatanharapan_ Fitnah itu satu hal tp mengapi apikan agama utk beroleh keuntungan itu juga satu perkara… https://t.co/fw803EDZ06,14,2022-05-25 10:43:32+00:00
305049069,Wed May 25 15:13:21 +0000 2011,TunSilver,,24,sungkai,,@adzman86 @pakatanharapan_ Walaun walauntit xkan percaya..terus ratib,0,2022-05-25 10:34:57+00:00
2890555747,Wed Nov 05 06:29:05 +0000 2014,daddyalham,,347,,,@adzman86 @pakatanharapan_ Kesian dgn @mujahidrawa tp apakan daya ultra melayu tetap akan salahkan mujahid. Sabar banyak2 la,5,2022-05-25 10:34:25+00:00
3112038288,Sat Mar 28 03:51:23 +0000 2015,En_Blue_Bird,"Encik security. Remaja purba yg baru ber twitter. Bahasa tanpa baju. Suka like, Benci block.. Pandangan peribadi. Security kais pagi makan malam
#mohonterasa",2691,"Kuala Lumpur, Wilayah Persekut",,"RT @SuaraBiasa: Proton telah dijual kpd China - Atok kata
BR1M itu rasuah - Atok kata 

Kalian @pakatanharapan_ punyalah bodoh percaya kan?…",0,2022-05-25 10:09:52+00:00
1486069607462932480,Tue Jan 25 20:13:43 +0000 2022,robertporscheN,Funny Spontaneous Daring,12,,,@CelineYeoh8888 @RameshRaoAKS @dapperak @DAPKampungTunku @DapsyDamansara @dapjohor @DAPSYPenang @DAPSarawak… https://t.co/LdvBdyx058,0,2022-05-25 10:04:34+00:00
60091293,Sat Jul 25 16:24:21 +0000 2009,cheerfulyip,"Liverpool FC fans, Champions-PL2019/2020,UCL2019, SuperCup2019, ClubsWorldCup2019 #YNWA",409,Kuala Lumpur Federal Territory,,"RT @NgaKorMing: From the people, by the people and for the people, we are Pakatan Harapan. Let’s stand together to fight for a better Malay…",0,2022-05-25 09:42:10+00:00
1464209994157596682,Fri Nov 26 12:30:57 +0000 2021,Crypto_Revo_,Bitcoin,56,,,@NgaKorMing @dapmalaysia @pakatanharapan_ Together kita halau saki baki KOMUNIS,2,2022-05-25 09:39:09+00:00
4773992778,Sun Jan 17 15:30:24 +0000 2016,nicholas88888,"Simplicity and spontaneity is the order of the day, Smiles and laughter is a must
What's Life without Travel, Photography and Food? Instagram.
 🛩 🏍 🎞 🍽",2062,"Selangor, Malaysia",,"RT @NgaKorMing: From the people, by the people and for the people, we are Pakatan Harapan. Let’s stand together to fight for a better Malay…",0,2022-05-25 09:37:07+00:00
1493435730181652481,Tue Feb 15 04:03:49 +0000 2022,sanggar_mustika,"Nothing much to tell, meet up to get to know me in person",9,,,"@ulamwe Pastikan tadbir urus ladang yang cekap dan telus. Belajar dari kisah ""kolam udang""...
@AmirudinShari… https://t.co/3cmDjVVG3M",0,2022-05-25 09:30:02+00:00
1341244659796910080,Tue Dec 22 04:50:33 +0000 2020,Azharud37054164,Tak suka yg suka maki hamun Tak suka yg tk Tau nk berhemah Tak suka pada yg suka Melayu yg suka di jajah cina. tweet Aku suara aku! bkn suara dibayar,103,,,RT @GujRashidi: @NgaKorMing @dapmalaysia @pakatanharapan_ For your people…chinese only maaa😂🤣🤣🤣🤣🤣🤣 ngaiiitiewww lu,0,2022-05-25 09:15:34+00:00
2434002564,Tue Apr 08 17:40:36 +0000 2014,stationsj070,The World Is Not Enough/Orbis Non Sufficit,6612,,,"RT @SuaraBiasa: Proton telah dijual kpd China - Atok kata
BR1M itu rasuah - Atok kata 

Kalian @pakatanharapan_ punyalah bodoh percaya kan?…",0,2022-05-25 09:04:26+00:00
2804701800,Fri Sep 12 02:01:36 +0000 2014,umebius23,,25,,,@adzman86 @pakatanharapan_ Akhirnya Babi Negara akui kesilapan,0,2022-05-25 08:58:06+00:00
1499059567111839744,Wed Mar 02 16:30:40 +0000 2022,mulutjahat6,"mulut je jahat, tapi hati baik",12,,,"ACARA WAJIB SETIAP KALI PEMILIHAN PKR BERLANGSUNG, BERGADUH SEMASA SENDIRI SUDAH JADI KEMESTIAN! #pkrgagal… https://t.co/pDTueI1Y0B",5,2022-05-25 08:49:16+00:00
253183852,Wed Feb 16 18:40:41 +0000 2011,Khairul_Ikram,21+,817,In your pants!,,"RT @max_heguy: @NgaKorMing @dapmalaysia @pakatanharapan_ The right caption for this picture 'from the chinese, by the chinese and for the c…",0,2022-05-25 08:16:03+00:00
610439794,Sun Jun 17 02:17:24 +0000 2012,AKUANAKWATAN,"Anak Watan Jati @ Tanah Melayu 
Ahlul Sunnah Wal Jamaah
Musuh aku adalah semua yang memusuhi Sunnah Wal Jamaah dan puak2 Anti Islam Anti Melayu Anti Raja Melayu",4167,Malaysia,,@NgaKorMing @malaymail @IsmailSabri60 He was from your blood @pakatanharapan_ 😁,8,2022-05-25 08:15:38+00:00
823365019,Fri Sep 14 14:08:01 +0000 2012,ainmhsd,still enjoy with my own life.,723,"TGG, Malaysia",,RT @A_HxrrxzThe1st: What is @pakatanharapan_’s plan to solve the worsening traffic congestions in the Klang Valley if you were to return to…,0,2022-05-25 08:11:47+00:00
